,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3264725,251,0,342825.61,0,547867.23,890692.84,0,6561388.34,6218562.73,0,0
587368,33,1,222053.83,0,758.0,0.0,0,71.0,0.0,0,0
1265039,135,1,250875.53,0,10519.0,0.0,0,287406.02,538281.55,0,0
5659863,396,0,20197.44,0,253522.52,273719.96,0,670833.17,650635.74,0,0
4986871,352,1,174192.23,0,124.0,0.0,0,697227.52,871419.75,0,0
1429448,139,1,66247.9,0,0.0,0.0,0,536697.91,602945.81,0,0
4299458,307,2,2227998.77,0,0.0,0.0,0,2786475.97,5014474.74,0,0
5806168,401,0,18488.73,0,26230.0,7741.27,0,0.0,0.0,0,0
3083971,235,0,403138.08,0,1336195.69,1739333.78,0,860892.57,457754.48,0,0
4237175,306,0,38409.51,0,0.0,0.0,0,0.0,0.0,0,0
917895,43,0,59569.93,0,63162.09,122732.02,0,643371.59,583801.66,0,0
2528342,205,1,121073.37,0,0.0,0.0,0,3264609.52,3385682.89,0,0
144570,11,1,183352.14,0,0.0,0.0,0,952172.87,1135525.0,0,0
2871681,227,0,205041.37,0,82977.0,288018.37,0,240491.53,35450.17,0,0
2143576,184,1,342699.67,0,76788.0,0.0,0,3090400.16,3433099.83,0,0
699580,36,0,20484.82,0,2621.0,0.0,0,0.0,0.0,0,0
3181997,239,0,3225.12,0,0.0,0.0,0,0.0,0.0,0,0
2540458,206,1,287568.27,0,126305.0,0.0,0,0.0,287568.27,0,0
3088653,235,1,74635.23,0,28695.0,0.0,0,41742.99,116378.23,0,0
1451276,140,0,5918.84,0,41649.8,35730.96,0,0.0,0.0,0,0
4025654,299,0,36913.29,0,7729.93,0.0,0,0.0,0.0,0,0
3462382,257,1,45367.91,0,0.0,0.0,0,536396.21,581764.12,0,0
6222596,590,2,958871.48,0,0.0,0.0,0,4391748.54,5350620.03,0,0
5073270,355,1,61353.94,0,0.0,0.0,0,1986362.54,2047716.48,0,0
1854099,164,0,6773.51,0,0.0,0.0,0,0.0,0.0,0,0
4728579,332,0,14780.56,0,111225.0,96444.44,0,0.0,0.0,0,0
5158718,357,0,9648.49,0,650061.0,640412.51,0,0.0,0.0,0,0
798609,40,1,114865.62,0,141.0,0.0,0,28906775.87,29079152.46,0,0
599481,33,2,228427.81,0,0.0,0.0,0,1505462.51,1925502.56,0,0
6355075,709,0,19443.65,0,33172.0,52615.65,0,347200.32,327756.67,0,0
5334852,374,0,7200.76,0,52747.0,45546.24,0,0.0,0.0,0,0
4843745,347,1,45220.25,0,0.0,0.0,0,12374210.46,12419430.72,0,0
6350767,695,0,34007.51,0,1932427.41,1966434.92,0,3135269.22,3101261.71,0,0
825041,41,0,3667.79,0,0.0,0.0,0,0.0,0.0,0,0
5208098,370,1,80850.0,0,272.0,0.0,0,768004.28,848854.28,0,0
3787289,280,0,180812.33,0,495941.76,676754.09,0,3298085.39,3117273.06,0,0
1605304,156,0,345657.48,0,5656.0,351313.48,0,8805.49,0.0,0,0
564440,22,1,82614.78,0,1103.0,0.0,0,856812.04,939426.82,0,0
2727809,212,2,1067563.08,0,0.0,0.0,0,1434428.12,2501991.2,0,0
3467053,258,0,378.7,0,20514.0,20135.3,0,0.0,0.0,0,0
1774203,162,1,192870.33,0,0.0,0.0,0,1473371.45,1666241.77,0,0
847372,41,1,88533.64,0,0.0,0.0,0,3706398.78,3794932.42,0,0
5649357,396,2,1910371.9,0,13996.0,0.0,0,0.0,1910371.9,0,0
1884897,164,0,9571.24,0,22002.0,12430.76,0,0.0,0.0,0,0
1299040,136,0,60680.12,0,10586552.54,10647232.65,0,741769.25,847579.75,0,0
1107951,130,1,63319.09,0,22583.0,0.0,0,40553.73,103872.81,0,0
2638494,209,0,38504.04,0,0.0,0.0,0,0.0,0.0,0,0
526694,20,0,19912.39,0,45759.0,25846.61,0,0.0,0.0,0,0
885324,42,0,16780.84,0,14720.0,0.0,0,0.0,0.0,0,0
3528006,259,0,4628.79,0,24878.95,20250.16,0,0.0,0.0,0,0
4264313,307,0,1034.59,0,0.0,0.0,0,0.0,0.0,0,0
2800141,217,0,904.15,0,9851.0,8946.85,0,0.0,0.0,0,0
664466,36,0,10713.35,0,0.0,0.0,0,0.0,0.0,0,0
92402,10,1,156131.32,0,21836.0,0.0,0,612931.02,671031.83,0,0
3267206,251,0,131862.5,0,10831681.02,10963543.51,0,392431.51,260569.01,0,0
1369294,138,0,14542.21,0,0.0,0.0,0,0.0,0.0,0,0
1897275,165,0,8403.74,0,13088.0,4684.26,0,0.0,0.0,0,0
1796502,162,1,127450.33,0,6071.0,0.0,0,167883.62,295333.95,0,0
5068345,354,1,62589.34,0,262177.0,199587.66,0,1123974.09,1186563.43,0,0
5164290,358,0,23658.64,0,116256.61,92597.97,0,0.0,0.0,0,0
5156405,357,0,138604.39,0,10169238.21,10307842.6,0,266758.32,128153.93,0,0
1145678,131,1,165774.58,0,0.0,0.0,0,1742002.58,1907777.16,0,0
820384,40,0,215953.0,0,28484.0,244437.0,0,10366.96,0.0,0,0
3986480,298,0,31818.67,0,83495.0,51676.33,0,0.0,0.0,0,0
431199,18,1,140979.22,0,14376.0,0.0,0,11697.0,152676.22,0,0
4539947,326,0,137445.17,0,3253895.52,3391340.69,0,162935.13,25489.96,0,0
5048194,354,2,495452.94,0,0.0,0.0,0,1808604.54,2304057.48,0,0
3357518,254,2,343704.51,0,0.0,0.0,0,910099.2,1253803.71,0,0
4375314,311,2,748618.34,0,0.0,0.0,0,1674780.22,2423398.56,0,0
5525223,381,0,13541.18,0,31309.0,17767.82,0,0.0,0.0,0,0
903191,43,2,661905.95,0,31383.0,0.0,0,0.0,661905.95,0,0
5325947,374,0,388054.88,0,27776651.63,28164706.51,0,1707741.58,1319686.7,0,0
1041300,94,1,53042.34,0,0.0,0.0,0,97677.22,150719.56,0,0
853099,41,1,44502.81,0,0.0,0.0,0,385665.07,430167.88,0,0
4500174,325,1,35562.16,0,30399.0,0.0,0,877027.56,912589.72,0,0
397198,18,0,557447.86,0,809799.04,1367246.9,0,1768008.78,1210560.92,0,0
1025734,48,2,405281.85,0,4572.0,0.0,0,0.0,405281.85,0,0
3305942,252,1,443128.72,0,3719.0,0.0,0,377340.39,820469.1,0,0
4335468,308,0,26198.92,0,511623.94,485425.02,0,0.0,0.0,0,0
2356936,190,0,358315.87,0,1334292.73,1692608.61,0,383709.63,25393.75,0,0
2172559,185,1,189533.24,0,349.0,0.0,0,0.0,189533.24,0,0
5712689,398,0,30505.27,0,5042.0,0.0,0,0.0,0.0,0,0
4209144,305,0,387379.1,0,4582705.19,4970084.3,0,545857.89,158478.78,0,0
2284078,187,0,569169.85,0,621744.26,1190914.12,0,754510.51,185340.66,0,0
4928886,350,0,433250.75,0,110977.0,544227.75,0,24239.82,0.0,0,0
5626302,395,1,110756.26,0,0.0,0.0,0,222483.11,333239.38,0,0
2510675,205,0,46278.93,0,8728117.83,8774396.76,0,1026199.22,979920.28,0,0
2888028,228,0,7781.63,0,0.0,0.0,0,0.0,0.0,0,0
159023,12,0,11443.55,0,15415.0,3971.45,0,0.0,0.0,0,0
627883,34,2,204861.74,0,0.0,0.0,0,572258.97,596395.72,0,0
441798,19,2,494315.32,0,0.0,0.0,0,4897152.48,5391467.8,0,0
3506677,259,1,98635.1,0,18722.0,0.0,0,0.0,98635.1,0,0
4901502,349,2,1266162.82,0,169889.28,0.0,0,2791129.07,4057291.88,0,0
130432,11,1,131910.71,0,0.0,0.0,0,344084.46,131602.4,0,0
1016203,47,0,11925.59,0,11306.0,0.0,0,0.0,0.0,0,0
5062263,354,0,46946.79,0,72743.0,119689.79,0,2643370.18,2596423.39,0,0
4809413,346,0,3956.24,0,0.0,0.0,0,0.0,0.0,0,0
3351525,253,1,125016.74,0,0.0,0.0,0,553335.25,678351.99,0,0
803304,40,1,45730.37,0,0.0,0.0,0,1396958.37,1273644.25,0,0
3131320,236,0,15625.05,0,20055.0,4429.95,0,0.0,0.0,0,0
1008205,46,0,16769.14,0,0.0,0.0,0,0.0,0.0,0,0
4361119,309,0,309.56,0,41972.85,41663.29,0,0.0,0.0,0,0
3450769,257,0,11923.34,0,0.0,0.0,0,0.0,0.0,0,0
4898568,349,0,135119.94,0,62949.0,198068.94,0,88494.68,0.0,0,0
5284501,372,1,182319.93,0,0.0,0.0,0,8934285.93,9116605.86,0,0
3418412,256,1,242319.52,0,30920.0,0.0,0,7162387.37,7404706.9,0,0
5086028,355,1,222381.0,0,21545.0,0.0,0,70156.93,292537.93,0,0
719108,37,0,387748.75,0,2388367.29,2776116.04,0,1026000.87,638252.12,0,0
1556096,154,0,1236.4,0,183303.87,182067.47,0,0.0,0.0,0,0
6255884,597,0,2110.06,0,328381.0,326270.94,0,495479.06,497589.12,0,0
6142956,545,0,384930.2,0,289.0,385219.2,0,3420041.55,3035111.35,0,0
1609722,156,1,382510.91,0,0.0,0.0,0,2008814.15,2391325.06,0,0
471484,19,1,106413.39,0,258.0,0.0,0,0.0,106413.39,0,0
1249441,134,1,12889.41,0,86250.0,73360.59,0,0.0,12889.41,0,0
710147,37,2,173981.47,0,0.0,0.0,0,1006445.26,1458450.39,0,0
3959318,289,0,7593.84,0,263731.0,256137.16,0,0.0,0.0,0,0
758012,38,1,232206.62,0,0.0,0.0,0,736601.71,968808.33,0,0
1256683,134,1,339212.42,0,8850.0,0.0,0,0.0,339212.42,0,0
534995,21,1,93048.77,0,96396.0,3347.23,0,28783.96,121832.73,0,0
5020842,353,1,8751.39,0,18943.0,10191.61,0,0.0,8751.39,0,0
294654,15,0,307.06,0,0.0,0.0,0,0.0,0.0,0,0
564194,22,2,352215.13,0,374.0,0.0,0,1350340.8,1702555.93,0,0
797515,40,0,24037.78,0,96961.0,72923.22,0,0.0,0.0,0,0
2196602,185,0,27862.83,0,11459.0,39321.83,0,0.0,0.0,0,0
3793261,281,0,212698.76,0,311775.0,524473.76,0,520646.23,307947.47,0,0
1338067,137,0,177089.0,0,3276482.77,3453571.77,0,1924811.66,1747722.66,0,0
1823786,163,1,64899.29,0,0.0,0.0,0,229303.48,294202.78,0,0
619150,34,0,7164.53,0,3566089.82,3573254.35,0,127743.56,120579.03,0,0
4229874,306,0,17333.92,0,5008.0,0.0,0,0.0,0.0,0,0
315355,16,2,273755.63,0,20460.0,0.0,0,5852543.45,6126299.08,0,0
4299722,307,1,243352.36,0,0.0,0.0,0,953726.67,1197079.03,0,0
5679664,397,0,51414.94,0,14693.0,0.0,0,0.0,0.0,0,0
1507320,144,0,5936.75,0,519140.0,513203.25,0,0.0,0.0,0,0
4348553,309,0,15245.43,0,30199.0,45444.43,0,881009.58,865764.15,0,0
4594788,328,0,19481.93,0,666513.98,685995.91,0,105321.89,85839.96,0,0
912431,43,1,87828.17,0,0.0,0.0,0,140569.56,228397.73,0,0
822921,40,1,317518.72,0,17645.0,0.0,0,833094.99,1150613.71,0,0
2245745,186,0,2748.42,0,28278.0,31026.42,0,0.0,0.0,0,0
959718,44,0,294601.99,0,401594.94,696196.92,0,2049452.88,1879166.01,0,0
3479585,258,0,110693.7,0,5731214.33,5841908.03,0,1404826.53,1294132.83,0,0
4837437,347,1,603143.5,0,177446.97,0.0,0,7934150.1,8537293.6,0,0
236652,14,1,159135.38,0,65974.0,0.0,0,0.0,159135.38,0,0
4576171,328,0,10882.09,0,88096.38,77214.29,0,0.0,0.0,0,0
3815437,281,1,33710.44,0,0.0,0.0,0,49854.14,83564.58,0,0
4957561,351,0,5376.35,0,104352.0,98975.65,0,0.0,0.0,0,0
4540981,326,1,161887.05,0,60554.0,0.0,0,5037381.81,5199268.86,0,0
5085633,355,0,9633.9,0,0.0,0.0,0,0.0,0.0,0,0
764214,38,0,84453.32,0,1328524.5,1412977.83,0,2110451.02,2025997.7,0,0
4900515,349,1,313784.46,0,20067.0,0.0,0,0.0,313784.46,0,0
2687422,210,0,13986.11,0,0.0,0.0,0,0.0,0.0,0,0
3271428,251,0,157272.19,0,400435.75,557707.94,0,2080031.81,1922759.62,0,0
3029366,233,1,224866.35,0,0.0,0.0,0,1303161.53,1528027.89,0,0
5328361,374,0,138655.38,0,272216.87,410872.25,0,1395748.29,1257092.91,0,0
5601264,394,0,21957.25,0,0.0,0.0,0,0.0,0.0,0,0
4570077,327,1,403704.94,0,0.0,0.0,0,1849065.07,2252770.01,0,0
63627,9,0,53857.03,0,395369.51,449226.54,0,2265203.97,1678280.98,0,0
4173658,304,0,283499.06,0,1939.0,285438.06,0,145039.85,0.0,0,0
3827633,282,1,151684.74,0,94453.03,0.0,0,7115367.71,7267052.45,0,0
3394405,255,0,10257.63,0,248244.06,237986.42,0,0.0,0.0,0,0
1885106,164,0,4608.45,0,12461.0,17069.45,0,1259816.0,1255207.54,0,0
450253,19,0,250930.09,0,421552.69,672482.78,0,846216.98,754937.1,0,0
646955,35,0,141431.77,0,1330252.88,1471684.64,0,685900.25,544468.48,0,0
5492489,380,0,478684.76,0,5609276.28,6087961.04,0,2986848.02,2508163.27,0,0
3851963,283,0,10895.04,0,172000.22,161105.18,0,0.0,0.0,0,0
4511812,325,0,26447.48,0,1454.0,0.0,0,0.0,0.0,0,0
2300636,188,1,149935.4,0,0.0,0.0,0,7904122.26,8054057.67,0,0
6169654,563,0,88455.78,0,3312004.95,3400460.73,0,635888.98,547433.19,0,0
1660439,158,0,268635.49,0,0.0,268635.49,0,376883.04,108247.55,0,0
2583765,207,1,165935.99,0,1180.0,0.0,0,1935418.5,2101354.49,0,0
3639862,275,0,199626.74,0,2692071.83,2891698.58,0,316174.08,116547.34,0,0
3088575,235,0,217558.77,0,10101114.34,10318673.11,0,980766.37,763207.6,0,0
155511,12,2,461551.57,0,457.0,0.0,0,172490.43,634042.0,0,0
6213829,588,1,64363.57,0,0.0,0.0,0,2809803.52,2874167.09,0,0
1840764,163,0,230254.07,0,13247762.18,13478016.26,0,355901.32,125647.25,0,0
3728021,278,0,26655.27,0,0.0,0.0,0,0.0,0.0,0,0
4563468,327,1,120133.69,0,0.0,0.0,0,1877781.35,1997915.04,0,0
3116184,236,1,47301.04,0,165.0,0.0,0,0.0,47301.04,0,0
4329681,308,0,21271.91,0,105225.0,83953.09,0,0.0,0.0,0,0
2390401,201,1,140324.23,0,0.0,0.0,0,1561714.79,1702039.02,0,0
2887617,228,0,5950.25,0,0.0,0.0,0,0.0,0.0,0,0
3649372,275,1,113307.02,0,0.0,0.0,0,1840110.09,1953417.11,0,0
588717,33,2,735340.68,0,0.0,0.0,0,13343517.66,14078858.34,0,0
1759181,161,2,1761190.38,0,0.0,0.0,0,2276574.33,4037764.71,0,0
3985198,298,0,3978.97,0,10588154.9,10592133.86,0,1790737.8,1786758.83,0,0
4667598,330,1,388676.85,0,30365.0,0.0,0,290993.55,679670.4,0,0
3233621,250,0,7674.79,0,1418.0,0.0,0,0.0,0.0,0,0
4687405,331,0,50172.36,0,2331581.4,2381753.77,0,960271.05,910098.69,0,0
4337003,308,1,196066.83,0,0.0,0.0,0,5378203.17,5574270.0,0,0
2138309,184,1,105786.93,0,7090.0,0.0,0,0.0,105786.93,0,0
6242541,595,0,1908.91,0,0.0,0.0,0,0.0,0.0,0,0
4188319,305,1,368115.26,0,0.0,0.0,0,839252.77,1207368.03,0,0
3658147,275,2,74644.77,0,49665.0,0.0,0,2054877.63,2129522.4,0,0
5701376,398,0,19603.66,0,11534.0,31137.66,0,973617.89,954014.23,0,0
5320423,374,0,2080.52,0,0.0,0.0,0,0.0,0.0,0,0
5763015,400,0,252911.36,0,9195184.33,9448095.69,0,571166.45,318255.09,0,0
945867,44,0,100353.34,0,4924445.98,5024799.32,0,277563.31,112740.99,0,0
4697442,331,1,167527.72,0,0.0,0.0,0,193104.86,360632.58,0,0
6241713,595,0,12473.16,0,915.12,0.0,0,0.0,0.0,0,0
1865304,164,1,6226.58,0,0.0,0.0,0,299775.89,306002.47,0,0
4037503,299,2,743013.96,0,0.0,0.0,0,2675505.88,3418519.84,0,0
5731489,399,1,148438.48,0,22493.0,0.0,0,0.0,148438.48,0,0
315009,16,0,137507.87,0,568074.99,705582.86,0,177096.11,39588.24,0,0
5656967,396,0,6046.9,0,0.0,0.0,0,0.0,0.0,0,0
367277,17,1,5172.95,0,0.0,0.0,0,971122.11,1426100.62,0,0
5981452,408,0,3778.53,0,17367.0,13588.47,0,0.0,0.0,0,0
3933760,285,0,6032.04,0,16382.0,10349.96,0,0.0,0.0,0,0
4013715,299,0,11126.09,0,10574447.64,10585573.73,0,2555199.88,2544073.79,0,0
4552365,327,1,164685.2,0,0.0,0.0,0,347980.23,512665.44,0,0
5195465,369,1,412802.75,0,61291.0,0.0,0,2292587.55,2705390.31,0,0
5321745,374,1,168160.82,0,80614.64,0.0,0,304790.16,472950.98,0,0
6193541,571,1,183813.42,0,30763.0,0.0,0,1024323.92,1208137.34,0,0
3608534,264,0,2017.09,0,36128.0,34110.91,0,0.0,0.0,0,0
3163211,237,2,983659.3,0,0.0,0.0,0,3542496.23,4526155.54,0,0
3419050,256,0,272939.96,0,5623169.06,5896109.02,0,6098251.81,5825311.85,0,0
2760882,213,0,3286.42,0,0.0,0.0,0,0.0,0.0,0,0
6205685,586,0,13660.3,0,3769436.72,3783097.02,0,9886614.73,9872954.43,0,0
5905156,403,0,4540.58,0,0.0,0.0,0,0.0,0.0,0,0
1094383,130,1,143998.35,0,13612.0,0.0,0,707595.33,727335.97,0,0
227985,14,1,178541.81,0,0.0,0.0,0,342864.07,1360166.94,0,0
6164564,550,0,231767.77,0,410.0,232177.77,0,0.0,0.0,0,0
4129822,302,0,6780.5,0,325283.43,318502.93,0,0.0,0.0,0,0
3990485,298,2,2082293.57,0,18152.0,0.0,0,2979718.4,5062011.97,0,0
5677749,397,0,26541.77,0,77253.0,50711.23,0,0.0,0.0,0,0
2381966,194,0,963.5,0,473.0,0.0,0,250163.61,251127.1,0,0
2355450,190,0,3715.93,0,42959.0,39243.07,0,0.0,0.0,0,0
2568178,206,1,116552.07,0,179.0,0.0,0,0.0,116552.07,0,0
2616712,208,1,159761.06,0,72692.0,0.0,0,206888.09,366649.15,0,0
1780300,162,2,2267354.99,0,0.0,0.0,0,5058219.52,7325574.51,0,0
4573084,328,0,17200.03,0,0.0,0.0,0,0.0,0.0,0,0
500424,20,1,208195.85,0,88998.96,0.0,0,0.0,208195.85,0,0
5327821,374,1,121236.33,0,0.0,0.0,0,4073253.34,4194489.67,0,0
2020607,180,1,300858.54,0,29986.0,0.0,0,0.0,300858.54,0,0
487791,19,0,3933.37,0,186947.89,183014.52,0,0.0,0.0,0,0
3270861,251,0,1668.55,0,238934.06,237265.51,0,0.0,0.0,0,0
3369998,254,2,490734.58,0,50298.0,0.0,0,959077.45,1449812.04,0,0
1485681,141,0,8674.08,0,3723.75,0.0,0,0.0,0.0,0,0
5885587,403,0,175667.38,0,2690242.54,2865909.92,0,325705.15,150037.77,0,0
5180894,359,0,3342.48,0,153506.0,150163.52,0,0.0,0.0,0,0
2053413,181,1,187198.38,0,52012.0,0.0,0,930928.47,1118126.86,0,0
4328793,308,0,16424.24,0,315.0,0.0,0,0.0,0.0,0,0
3001771,232,0,159764.89,0,4898255.19,5058020.08,0,10039934.35,9880169.47,0,0
4206938,305,2,1897640.31,0,0.0,0.0,0,4455201.69,6352842.0,0,0
5981147,408,0,29672.67,0,596186.58,566513.91,0,0.0,0.0,0,0
6177613,565,1,195025.15,0,46377.0,0.0,0,0.0,195025.15,0,0
1980392,179,0,204293.49,0,31397.0,235690.49,0,410503.91,206210.42,0,0
4819005,346,1,74057.87,0,0.0,0.0,0,3365214.97,3439272.85,0,0
1664704,158,1,61010.9,0,540.0,0.0,0,172823.26,233834.16,0,0
1144119,131,1,169649.53,0,28223.0,0.0,0,80478.35,250127.87,0,0
842750,41,2,425824.14,0,40027.0,0.0,0,0.0,458974.36,0,0
3993485,298,1,200668.63,0,4721.0,0.0,0,0.0,200668.63,0,0
6198093,574,0,140991.88,0,31996.0,172987.88,0,0.0,0.0,0,0
6124809,540,0,22466.83,0,95278.0,72811.17,0,0.0,0.0,0,0
818113,40,0,9653.56,0,516.0,0.0,0,0.0,0.0,0,0
3952978,287,0,18828.44,0,155060.0,136231.56,0,0.0,0.0,0,0
5756485,400,0,159650.62,0,1418375.43,1578026.04,0,2198387.19,2038736.58,0,0
5331568,374,0,436213.79,0,13817.0,450030.79,0,485420.55,49206.76,0,0
287608,15,0,6778.27,0,15365.0,8586.73,0,0.0,0.0,0,0
4907829,349,1,350620.47,0,51164.0,0.0,0,0.0,350620.47,0,0
72985,10,0,6708.63,0,48476.0,41767.37,0,0.0,0.0,0,0
5108229,355,0,4162.95,0,66260.86,62097.92,0,0.0,0.0,0,0
3351595,253,1,315543.61,0,166265.36,0.0,0,579807.22,895350.84,0,0
5450755,379,1,350334.2,0,0.0,0.0,0,940756.68,1291090.88,0,0
909595,43,0,6716.82,0,0.0,0.0,0,0.0,0.0,0,0
3400342,255,1,258499.3,0,113458.0,0.0,0,0.0,258499.3,0,0
4538829,326,1,120231.43,0,0.0,0.0,0,769344.49,889575.92,0,0
107798,10,0,232087.09,0,91094.0,323181.09,0,0.0,0.0,0,0
4098207,301,1,153357.26,0,0.0,0.0,0,295149.35,448506.62,0,0
5302168,373,1,28753.69,0,0.0,0.0,0,1881478.75,1910232.45,0,0
6030019,471,1,334970.48,0,37648.0,0.0,0,0.0,334970.48,0,0
6340604,692,0,18155.4,0,0.0,0.0,0,0.0,0.0,0,0
5208095,370,0,10663.76,0,11467.0,803.24,0,2313611.44,2324275.2,0,0
4380507,311,0,20132.82,0,0.0,0.0,0,0.0,0.0,0,0
331899,16,0,16894.21,0,236531.27,219637.06,0,0.0,0.0,0,0
1553664,154,0,13545.43,0,95280.68,81735.25,0,0.0,0.0,0,0
2289882,187,2,2078360.01,0,0.0,0.0,0,6516416.38,8594776.38,0,0
2891009,228,0,9088.11,0,0.0,0.0,0,0.0,0.0,0,0
1239680,134,0,17763.86,0,111642.0,93878.14,0,0.0,0.0,0,0
5486313,380,0,2987.28,0,10510.73,7523.45,0,0.0,0.0,0,0
3720042,278,0,8828.42,0,0.0,0.0,0,0.0,0.0,0,0
251007,14,0,336619.39,0,18052409.79,18389029.19,0,866871.74,331141.21,0,0
3188052,240,0,130327.86,0,2845422.42,2975750.28,0,512954.83,382626.97,0,0
5102738,355,1,297046.12,0,201751.0,0.0,0,478176.46,775222.58,0,0
3036483,234,1,325867.62,0,195.0,0.0,0,7986.23,333853.85,0,0
1630158,157,0,5729.41,0,24721.88,18992.47,0,0.0,0.0,0,0
2560978,206,0,396153.34,0,15062.0,411215.34,0,211608.44,0.0,0,0
4858843,348,1,160944.98,0,0.0,0.0,0,445130.03,606075.01,0,0
5864804,403,0,377.38,0,8549.51,8172.13,0,0.0,0.0,0,0
3522528,259,0,159308.7,0,69449.0,228757.7,0,1147657.15,988348.45,0,0
3292944,252,0,10429.38,0,0.0,0.0,0,0.0,0.0,0,0
1950806,178,0,15722.98,0,179468.78,163745.8,0,0.0,0.0,0,0
4569049,327,0,215261.52,0,138546.0,353807.52,0,1058706.22,843444.7,0,0
5481306,379,1,49401.5,0,470.0,0.0,0,219789.23,269190.73,0,0
2090689,182,0,2847.52,0,0.0,0.0,0,0.0,0.0,0,0
2797383,216,0,6249.91,0,104981.0,98731.09,0,27231.84,33481.75,0,0
399925,18,0,22729.56,0,101443.97,78714.41,0,0.0,0.0,0,0
1092651,130,0,12305.93,0,4085.0,0.0,0,0.0,0.0,0,0
5133411,356,0,479.15,0,8034.0,7554.85,0,0.0,0.0,0,0
885753,42,1,134704.13,0,83548.0,0.0,0,0.0,134704.13,0,0
935591,43,2,112899.27,0,0.0,0.0,0,1168322.3,1281221.57,0,0
4872364,348,2,71179.72,0,0.0,0.0,0,1030900.25,1102079.97,0,0
1572794,155,0,219860.68,0,2769891.4,2989752.07,0,904289.77,684429.1,0,0
3002824,232,1,58649.66,0,0.0,0.0,0,1335088.58,1393738.24,0,0
5628149,395,1,190569.16,0,0.0,0.0,0,376762.93,567332.09,0,0
2552978,206,0,75845.22,0,3755566.96,3831412.18,0,82759.81,6914.59,0,0
5017620,353,0,3077.75,0,62968.0,59890.25,0,2236505.42,2239583.16,0,0
4660448,330,0,36138.2,0,63966.0,27827.8,0,0.0,0.0,0,0
779745,39,1,538870.8,0,11950.0,0.0,0,2215354.57,2754225.37,0,0
1900597,165,1,169290.55,0,0.0,0.0,0,656123.46,825414.01,0,0
182031,12,2,584538.76,0,0.0,0.0,0,5875256.63,6843284.31,0,0
115883,11,0,4852.39,0,0.0,0.0,0,0.0,0.0,0,0
4581455,328,0,157757.25,0,14958.0,172715.25,0,305777.52,148020.27,0,0
5446920,379,0,5565.98,0,22960.15,17394.16,0,0.0,0.0,0,0
6170138,563,0,96215.27,0,67421.0,163636.27,0,0.0,0.0,0,0
4030388,299,0,6769.38,0,0.0,0.0,0,0.0,0.0,0,0
4830062,347,1,181679.31,0,39758.0,0.0,0,179037.37,360716.68,0,0
5697561,397,1,116987.95,0,21608.0,0.0,0,7615.1,124603.05,0,0
4089420,301,0,132782.44,0,1316547.06,1449329.5,0,5662192.12,5529409.68,0,0
2256522,187,1,108370.61,0,31190.0,0.0,0,513814.94,622185.55,0,0
4475496,324,0,535999.57,0,22096.0,558095.57,0,165983.99,0.0,0,0
2778326,214,0,2741.14,0,1115.0,0.0,0,0.0,0.0,0,0
1149615,131,0,47989.02,0,5742641.49,5790630.51,0,614669.46,566680.44,0,0
3795180,281,2,279857.07,0,168742.0,0.0,0,0.0,279857.07,0,0
916049,43,0,144940.98,0,18402046.01,18546986.99,0,313719.76,168778.78,0,0
1208516,133,2,345766.78,0,2183.0,0.0,0,106235.24,452002.02,0,0
5337532,374,0,12573.01,0,421799.0,409225.99,0,0.0,0.0,0,0
3292619,252,2,1759710.48,0,143448.0,0.0,0,2435.82,2167539.51,0,0
1508358,144,0,17562.9,0,50614.0,33051.1,0,0.0,0.0,0,0
333930,16,1,179273.1,0,163.0,0.0,0,361055.84,608356.63,0,0
2745983,212,0,153.62,0,19939.0,19785.38,0,0.0,0.0,0,0
940493,43,0,145037.04,0,3171235.02,3316272.07,0,762683.59,617646.55,0,0
5110663,355,0,146585.9,0,11384.0,157969.9,0,25059084.08,24912498.18,0,0
6160598,549,0,1084.79,0,158102.0,159186.79,0,537063.42,535978.63,0,0
5320663,374,0,2499.45,0,0.0,0.0,0,0.0,0.0,0,0
810718,40,0,19566.64,0,16839.0,0.0,0,0.0,0.0,0,0
5286874,373,2,1325577.17,0,0.0,0.0,0,3767009.15,5092586.32,0,0
1172951,132,1,8198.56,0,0.0,0.0,0,223356.75,231555.31,0,0
6310017,686,0,12725.14,0,351344.47,338619.33,0,0.0,0.0,0,0
4326600,308,1,124752.37,0,5573.0,0.0,0,1198749.46,1323501.83,0,0
5864929,403,0,12419.25,0,0.0,0.0,0,0.0,0.0,0,0
2764401,213,0,16191.08,0,662570.0,646378.92,0,0.0,0.0,0,0
2595329,207,0,186300.04,0,12270.0,198570.04,0,40301.72,0.0,0,0
6203790,585,0,7110.57,0,11207.0,4096.43,0,0.0,0.0,0,0
5404333,377,0,6896.62,0,246236.93,239340.31,0,0.0,0.0,0,0
433189,18,0,11313.5,0,110572.0,121885.5,0,0.0,0.0,0,0
1758895,161,1,90190.19,0,0.0,0.0,0,5716616.75,5806806.94,0,0
6106375,525,0,10939.84,0,154817.0,143877.16,0,0.0,0.0,0,0
5471105,379,1,80052.89,0,103919.0,23866.11,0,26724.83,106777.72,0,0
5834639,402,1,295579.74,0,62379.52,0.0,0,1139981.53,1435561.27,0,0
1421745,139,0,337935.06,0,1688.0,339623.06,0,42998.77,0.0,0,0
